#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
1927,06/12/2023 21:44:22,26.33,68.311,20.05,,
1928,06/12/2023 21:54:22,26.33,68.164,20.01,,
1929,06/12/2023 22:04:22,26.33,68.018,19.98,,
1930,06/12/2023 22:14:22,26.33,67.871,19.94,,
1931,06/12/2023 22:24:22,26.33,67.749,19.91,,
1932,06/12/2023 22:34:22,26.35,67.603,19.90,,
1933,06/12/2023 22:44:22,26.33,67.480,19.85,,
1934,06/12/2023 22:54:22,26.33,67.383,19.83,,
1935,06/12/2023 23:04:22,26.35,67.236,19.81,,
1936,06/12/2023 23:14:22,26.33,67.139,19.77,,
1937,06/12/2023 23:24:22,26.35,67.041,19.76,,
1938,06/12/2023 23:34:22,26.35,66.943,19.74,,
1939,06/12/2023 23:44:22,26.35,66.846,19.72,,
1940,06/12/2023 23:54:22,26.35,66.748,19.69,,
1941,06/13/2023 00:04:22,26.35,66.626,19.66,,
1942,06/13/2023 00:14:22,26.35,66.553,19.65,,
1943,06/13/2023 00:24:22,26.35,66.455,19.62,,
1944,06/13/2023 00:34:22,26.35,66.382,19.60,,
1945,06/13/2023 00:44:22,26.35,66.235,19.57,,
1946,06/13/2023 00:54:22,26.35,66.187,19.56,,
1947,06/13/2023 01:04:22,26.35,66.064,19.53,,
1948,06/13/2023 01:14:22,26.35,66.016,19.52,,
1949,06/13/2023 01:24:22,26.35,65.918,19.49,,
1950,06/13/2023 01:34:22,26.35,65.820,19.47,,
1951,06/13/2023 01:44:22,26.35,65.747,19.45,,
1952,06/13/2023 01:54:22,26.35,65.698,19.44,,
1953,06/13/2023 02:04:22,26.35,65.576,19.41,,
1954,06/13/2023 02:14:22,26.33,65.527,19.38,,
1955,06/13/2023 02:24:22,26.35,65.430,19.37,,
1956,06/13/2023 02:34:22,26.33,65.356,19.33,,
1957,06/13/2023 02:44:22,26.33,65.283,19.32,,
1958,06/13/2023 02:54:22,26.33,65.210,19.30,,
1959,06/13/2023 03:04:22,26.33,65.137,19.28,,
1960,06/13/2023 03:14:22,26.33,65.088,19.27,,
1961,06/13/2023 03:24:22,26.33,64.990,19.24,,
1962,06/13/2023 03:34:22,26.33,64.917,19.23,,
1963,06/13/2023 03:44:22,26.33,64.868,19.21,,
1964,06/13/2023 03:54:22,26.33,64.819,19.20,,
1965,06/13/2023 04:04:22,26.33,64.746,19.18,,
1966,06/13/2023 04:14:22,26.33,64.673,19.17,,
1967,06/13/2023 04:24:22,26.33,64.648,19.16,,
1968,06/13/2023 04:34:22,26.30,64.575,19.11,,
1969,06/13/2023 04:44:22,26.30,64.502,19.09,,
1970,06/13/2023 04:54:22,26.30,64.478,19.09,,
1971,06/13/2023 05:04:22,26.30,64.404,19.07,,
1972,06/13/2023 05:14:22,26.30,64.331,19.05,,
1973,06/13/2023 05:24:22,26.30,64.258,19.03,,
1974,06/13/2023 05:34:22,26.30,64.233,19.03,,
1975,06/13/2023 05:44:22,26.30,64.160,19.01,,
1976,06/13/2023 05:54:22,26.30,64.136,19.00,,
1977,06/13/2023 06:04:22,26.33,64.038,19.01,,
1978,06/13/2023 06:14:22,26.38,58.521,17.62,,
1979,06/13/2023 06:24:22,26.35,55.566,16.77,,
1980,06/13/2023 06:34:22,26.35,55.566,16.77,,
1981,06/13/2023 06:44:22,26.35,57.227,17.23,,
1982,06/13/2023 06:54:22,26.38,57.764,17.41,,
1983,06/13/2023 07:04:22,26.40,60.156,18.07,,
1984,06/13/2023 07:14:22,26.35,60.571,18.14,,
1985,06/13/2023 07:24:22,26.40,64.404,19.17,,
1986,06/13/2023 07:34:22,26.45,67.163,19.89,,
1987,06/13/2023 07:44:22,26.55,69.214,20.47,,
1988,06/13/2023 07:54:22,26.65,69.678,20.68,,
1989,06/13/2023 08:04:22,26.74,69.897,20.81,,
1990,06/13/2023 08:14:22,26.84,70.142,20.97,,
1991,06/13/2023 08:24:22,26.96,70.337,21.13,,
1992,06/13/2023 08:34:22,27.04,70.581,21.26,,
1993,06/13/2023 08:44:22,27.14,70.825,21.41,,
1994,06/13/2023 08:54:22,27.21,71.069,21.53,,
1995,06/13/2023 09:04:22,27.31,71.338,21.69,,
1996,06/13/2023 09:14:22,25.84,66.138,19.06,,
1997,06/13/2023 09:24:22,26.01,77.368,21.77,,
1998,06/13/2023 09:34:22,26.18,76.953,21.85,,
1999,06/13/2023 09:44:22,26.35,76.367,21.88,,
2000,06/13/2023 09:54:22,26.52,75.928,21.95,,
2001,06/13/2023 10:04:22,26.67,75.659,22.04,,
2002,06/13/2023 10:14:22,26.79,75.464,22.11,,
2003,06/13/2023 10:24:22,26.92,75.317,22.21,,
2004,06/13/2023 10:34:22,27.01,75.220,22.27,,
2005,06/13/2023 10:44:22,27.11,75.098,22.34,,
2006,06/13/2023 10:54:22,27.16,69.312,21.08,,
2007,06/13/2023 11:04:22,27.06,64.819,19.89,,
2008,06/13/2023 11:14:22,27.09,65.942,20.20,,
2009,06/13/2023 11:24:22,27.14,64.209,19.82,,
2010,06/13/2023 11:34:22,27.19,64.697,19.99,,
2011,06/13/2023 11:44:22,27.23,63.184,19.64,,
2012,06/13/2023 11:54:22,26.28,50.244,15.13,,
2013,06/13/2023 12:04:22,25.82,70.605,20.10,,
2014,06/13/2023 12:14:22,26.18,69.775,20.25,,
2015,06/13/2023 12:24:22,26.35,69.409,20.33,,
2016,06/13/2023 12:34:22,26.52,69.019,20.40,,
2017,06/13/2023 12:44:22,26.67,68.579,20.44,,
2018,06/13/2023 12:54:22,26.82,68.164,20.48,,
2019,06/13/2023 13:04:22,26.94,67.773,20.50,,
2020,06/13/2023 13:14:22,27.04,67.407,20.51,,
2021,06/13/2023 13:24:22,27.16,67.114,20.55,,
2022,06/13/2023 13:34:22,27.26,66.821,20.58,,
2023,06/13/2023 13:44:22,25.72,65.967,18.90,,
2024,06/13/2023 13:54:22,26.06,72.974,20.86,,
2025,06/13/2023 14:04:22,26.26,71.973,20.83,,
2026,06/13/2023 14:14:22,26.43,71.265,20.83,,
2027,06/13/2023 14:24:22,26.60,70.605,20.84,,
2028,06/13/2023 14:34:22,26.74,70.068,20.85,,
2029,06/13/2023 14:44:22,26.87,69.531,20.85,,
2030,06/13/2023 14:54:22,26.99,69.043,20.85,,
2031,06/13/2023 15:04:22,27.11,68.652,20.87,,
2032,06/13/2023 15:14:22,27.21,68.262,20.88,,
2033,06/13/2023 15:24:22,26.23,53.320,16.01,,
2034,06/13/2023 15:34:22,25.89,72.900,20.68,,
2035,06/13/2023 15:44:22,26.21,71.460,20.66,,
2036,06/13/2023 15:54:22,26.38,70.605,20.63,,
2037,06/13/2023 16:04:22,26.55,69.800,20.61,,
2038,06/13/2023 16:14:22,26.70,69.141,20.60,,
2039,06/13/2023 16:24:22,26.84,68.604,20.60,,
2040,06/13/2023 16:34:22,26.96,68.140,20.61,,
2041,06/13/2023 16:44:22,27.09,67.725,20.63,,
2042,06/13/2023 16:54:22,27.19,67.334,20.63,,
2043,06/13/2023 17:04:22,26.79,56.201,17.36,,
2044,06/13/2023 17:14:22,25.67,71.924,20.25,,
2045,06/13/2023 17:24:22,26.13,70.679,20.41,,
2046,06/13/2023 17:34:22,26.33,69.751,20.39,,
2047,06/13/2023 17:44:22,26.50,68.970,20.37,,
2048,06/13/2023 17:54:22,26.67,68.311,20.37,,
2049,06/13/2023 18:04:22,26.79,67.725,20.35,,
2050,06/13/2023 18:14:22,26.94,67.261,20.38,,
2051,06/13/2023 18:24:22,27.04,66.846,20.37,,
2052,06/13/2023 18:34:22,27.16,66.455,20.39,,
2053,06/13/2023 18:44:22,27.26,66.113,20.40,,
2054,06/13/2023 18:54:22,25.57,67.432,19.11,,
2055,06/13/2023 19:04:22,26.08,69.971,20.20,,
2056,06/13/2023 19:14:22,26.30,68.872,20.15,,
2057,06/13/2023 19:24:22,26.48,68.115,20.15,,
2058,06/13/2023 19:34:22,26.65,67.432,20.14,,
2059,06/13/2023 19:44:22,26.77,66.895,20.13,,
2060,06/13/2023 19:54:22,26.92,66.406,20.15,,
2061,06/13/2023 20:04:22,26.99,66.016,20.12,,
2062,06/13/2023 20:14:22,26.96,65.967,20.08,,
2063,06/13/2023 20:24:22,26.92,66.040,20.06,,
2064,06/13/2023 20:34:22,26.89,66.064,20.04,,
2065,06/13/2023 20:44:22,26.84,66.064,19.99,,
2066,06/13/2023 20:54:22,26.82,66.016,19.96,,
2067,06/13/2023 21:04:22,26.82,65.967,19.95,,
2068,06/13/2023 21:14:22,26.79,65.942,19.92,,
2069,06/13/2023 21:24:22,26.77,65.918,19.89,,
2070,06/13/2023 21:34:22,26.77,65.820,19.87,,
2071,06/13/2023 21:44:22,26.74,65.747,19.82,,
2072,06/13/2023 21:54:22,26.74,65.698,19.81,,
2073,06/13/2023 22:04:22,26.72,65.625,19.77,,
2074,06/13/2023 22:14:22,26.72,65.552,19.75,,
2075,06/13/2023 22:24:22,26.72,65.479,19.74,,
2076,06/13/2023 22:34:22,26.70,65.430,19.70,,
2077,06/13/2023 22:44:22,26.70,65.308,19.67,,
2078,06/13/2023 22:54:22,26.70,65.234,19.66,,
2079,06/13/2023 23:04:22,26.67,65.161,19.61,,
2080,06/13/2023 23:14:22,26.67,65.137,19.60,,
2081,06/13/2023 23:24:22,26.65,65.063,19.57,,
2082,06/13/2023 23:34:22,26.65,64.990,19.55,,
2083,06/13/2023 23:44:22,26.65,64.917,19.53,,
2084,06/13/2023 23:54:22,26.65,64.868,19.52,,
2085,06/14/2023 00:04:22,26.62,64.819,19.48,,
2086,06/14/2023 00:14:22,26.62,64.746,19.46,,
2087,06/14/2023 00:24:22,26.62,64.697,19.45,,
2088,06/14/2023 00:34:22,26.60,64.673,19.42,,
2089,06/14/2023 00:44:22,26.60,64.600,19.40,,
2090,06/14/2023 00:54:22,26.60,64.551,19.39,,
2091,06/14/2023 01:04:22,26.57,64.502,19.35,,
2092,06/14/2023 01:14:22,26.57,64.478,19.34,,
2093,06/14/2023 01:24:22,26.57,64.404,19.33,,
2094,06/14/2023 01:34:22,26.55,64.331,19.29,,
2095,06/14/2023 01:44:22,26.55,64.258,19.27,,
2096,06/14/2023 01:54:22,26.55,64.209,19.26,,
2097,06/14/2023 02:04:22,26.55,64.160,19.25,,
2098,06/14/2023 02:14:22,26.52,64.087,19.20,,
2099,06/14/2023 02:24:22,26.52,64.014,19.18,,
2100,06/14/2023 02:34:22,26.52,63.989,19.17,,
2101,06/14/2023 02:44:22,26.50,63.916,19.14,,
2102,06/14/2023 02:54:22,26.50,63.892,19.13,,
2103,06/14/2023 03:04:22,26.50,63.818,19.11,,
2104,06/14/2023 03:14:22,26.50,63.770,19.10,,
2105,06/14/2023 03:24:22,26.48,63.745,19.08,,
2106,06/14/2023 03:34:22,26.48,63.721,19.07,,
2107,06/14/2023 03:44:22,26.48,63.672,19.06,,
2108,06/14/2023 03:54:22,26.48,63.623,19.04,,
2109,06/14/2023 04:04:22,26.45,63.574,19.00,,
2110,06/14/2023 04:14:22,26.45,63.550,19.00,,
2111,06/14/2023 04:24:22,26.45,63.501,18.99,,
2112,06/14/2023 04:34:22,26.45,63.452,18.97,,
2113,06/14/2023 04:44:22,26.45,63.428,18.97,,
2114,06/14/2023 04:54:22,26.45,63.403,18.96,,
2115,06/14/2023 05:04:22,26.43,63.354,18.93,,
2116,06/14/2023 05:14:22,26.43,63.330,18.92,,
2117,06/14/2023 05:24:22,26.43,63.281,18.91,,
2118,06/14/2023 05:34:22,26.43,63.257,18.90,,
2119,06/14/2023 05:44:22,26.43,63.232,18.90,,
2120,06/14/2023 05:54:22,26.40,63.184,18.86,,
2121,06/14/2023 06:04:22,26.43,63.086,18.86,,
2122,06/14/2023 06:14:22,26.55,60.205,18.23,,
2123,06/14/2023 06:24:22,26.52,54.907,16.74,,
2124,06/14/2023 06:34:22,26.55,58.691,17.82,,
2125,06/14/2023 06:44:22,26.60,59.985,18.22,,
2126,06/14/2023 06:54:22,26.62,61.157,18.54,,
2127,06/14/2023 07:04:22,26.65,63.892,19.27,,
2128,06/14/2023 07:14:22,26.62,60.645,18.41,,
2129,06/14/2023 07:24:22,26.57,59.375,18.02,,
2130,06/14/2023 07:34:22,26.60,62.964,18.99,,
2131,06/14/2023 07:44:22,26.67,65.503,19.69,,
2132,06/14/2023 07:54:22,26.74,67.041,20.14,,
2133,06/14/2023 08:04:22,26.82,67.456,20.31,,
2134,06/14/2023 08:14:22,26.94,67.822,20.51,,
2135,06/14/2023 08:24:22,27.01,68.164,20.66,,
2136,06/14/2023 08:34:22,27.11,68.433,20.82,,
2137,06/14/2023 08:44:22,27.21,68.726,20.99,,
2138,06/14/2023 08:54:22,27.26,69.019,21.10,,
2139,06/14/2023 09:04:22,27.26,65.308,20.21,,
2140,06/14/2023 09:14:22,25.67,72.412,20.36,,
2141,06/14/2023 09:24:22,26.11,74.854,21.32,,
2142,06/14/2023 09:34:22,26.28,74.243,21.35,,
2143,06/14/2023 09:44:22,26.43,73.730,21.39,,
2144,06/14/2023 09:54:22,26.60,73.242,21.44,,
2145,06/14/2023 10:04:22,26.74,72.876,21.49,,
2146,06/14/2023 10:14:22,26.87,72.485,21.53,,
2147,06/14/2023 10:24:22,26.96,72.046,21.52,,
2148,06/14/2023 10:34:22,27.09,71.655,21.55,,
2149,06/14/2023 10:44:22,27.19,71.216,21.55,,
2150,06/14/2023 10:54:22,27.26,70.874,21.54,,
2151,06/14/2023 11:04:22,25.67,68.530,19.47,,
2152,06/14/2023 11:14:22,26.04,75.366,21.37,,
2153,06/14/2023 11:24:22,26.21,72.974,21.01,,
2154,06/14/2023 11:34:22,26.38,72.192,20.99,,
2155,06/14/2023 11:44:22,26.52,71.436,20.96,,
2156,06/14/2023 11:54:22,26.70,70.801,20.98,,
2157,06/14/2023 12:04:22,26.82,70.264,20.97,,
2158,06/14/2023 12:14:22,26.94,69.751,20.97,,
2159,06/14/2023 12:24:22,27.04,69.312,20.96,,
2160,06/14/2023 12:34:22,27.14,68.921,20.97,,
2161,06/14/2023 12:44:22,27.23,68.579,20.97,,
2162,06/14/2023 12:54:22,25.79,61.426,17.83,,
2163,06/14/2023 13:04:22,25.96,73.071,20.79,,
2164,06/14/2023 13:14:22,26.18,71.802,20.71,,
2165,06/14/2023 13:24:22,26.38,70.898,20.70,,
2166,06/14/2023 13:34:22,26.55,70.117,20.68,,
2167,06/14/2023 13:44:22,26.70,69.458,20.67,,
2168,06/14/2023 13:54:22,26.82,68.921,20.66,,
2169,06/14/2023 14:04:22,26.94,68.433,20.66,,
2170,06/14/2023 14:14:22,27.06,68.018,20.67,,
2171,06/14/2023 14:24:22,27.16,67.651,20.68,,
2172,06/14/2023 14:34:22,27.26,67.285,20.69,,
2173,06/14/2023 14:44:22,25.62,66.211,18.87,,
2174,06/14/2023 14:54:22,25.96,71.631,20.46,,
2175,06/14/2023 15:04:22,26.18,70.483,20.41,,
2176,06/14/2023 15:14:22,26.38,69.580,20.39,,
2177,06/14/2023 15:24:22,26.55,68.848,20.39,,
2178,06/14/2023 15:34:22,26.70,68.213,20.38,,
2179,06/14/2023 15:44:22,26.82,67.700,20.37,,
2180,06/14/2023 15:54:22,26.94,67.212,20.37,,
2181,06/14/2023 16:04:22,27.06,66.797,20.38,,
2182,06/14/2023 16:14:22,27.16,66.431,20.39,,
2183,06/14/2023 16:24:22,27.26,66.064,20.39,,
2184,06/14/2023 16:34:22,25.53,68.823,19.41,,
2185,06/14/2023 16:44:22,26.04,73.145,20.88,,
2186,06/14/2023 16:54:22,26.23,72.437,20.90,,
2187,06/14/2023 17:04:22,26.40,71.948,20.96,,
2188,06/14/2023 17:14:22,26.55,71.558,21.01,,
2189,06/14/2023 17:24:22,26.70,71.240,21.08,,
2190,06/14/2023 17:34:22,26.82,70.996,21.14,,
2191,06/14/2023 17:44:22,26.94,70.801,21.21,,
2192,06/14/2023 17:54:22,27.04,70.605,21.26,,
2193,06/14/2023 18:04:22,27.14,70.386,21.31,,
2194,06/14/2023 18:14:22,27.23,70.068,21.32,,
2195,06/14/2023 18:24:22,26.21,53.711,16.10,,
2196,06/14/2023 18:34:22,25.84,75.269,21.15,,
2197,06/14/2023 18:44:22,26.16,73.560,21.09,,
2198,06/14/2023 18:54:22,26.35,72.534,21.04,,
2199,06/14/2023 19:04:22,26.55,71.655,21.04,,
2200,06/14/2023 19:14:22,26.70,70.898,21.01,,
2201,06/14/2023 19:24:22,26.82,70.264,20.97,,
2202,06/14/2023 19:34:22,26.94,69.727,20.96,,
2203,06/14/2023 19:44:22,27.06,69.189,20.95,,
2204,06/14/2023 19:54:22,27.16,68.799,20.96,,
2205,06/14/2023 20:04:22,27.21,68.433,20.92,,
2206,06/14/2023 20:14:22,27.19,68.457,20.90,,
2207,06/14/2023 20:24:22,27.14,68.530,20.87,,
2208,06/14/2023 20:34:22,27.09,68.579,20.84,,
2209,06/14/2023 20:44:22,27.04,68.555,20.78,,
2210,06/14/2023 20:54:22,27.01,68.555,20.76,,
2211,06/14/2023 21:04:22,26.99,68.530,20.73,,
2212,06/14/2023 21:14:22,26.96,68.481,20.69,,
2213,06/14/2023 21:24:22,26.94,68.433,20.66,,
2214,06/14/2023 21:34:22,26.94,68.384,20.65,,
2215,06/14/2023 21:44:22,26.92,68.311,20.61,,
2216,06/14/2023 21:54:22,26.89,68.213,20.56,,
2217,06/14/2023 22:04:22,26.89,68.164,20.55,,
2218,06/14/2023 22:14:22,26.87,68.091,20.51,,
2219,06/14/2023 22:24:22,26.87,68.018,20.49,,
2220,06/14/2023 22:34:22,26.84,67.944,20.45,,
2221,06/14/2023 22:44:22,26.84,67.871,20.43,,
2222,06/14/2023 22:54:22,26.01,53.809,15.95,,
2223,06/14/2023 23:04:22,25.60,72.314,20.27,,
2224,06/14/2023 23:14:22,25.89,70.923,20.24,,
2225,06/14/2023 23:24:22,26.23,69.727,20.29,,
2226,06/14/2023 23:34:22,26.30,69.189,20.23,,
2227,06/14/2023 23:44:22,26.35,68.921,20.21,,
2228,06/14/2023 23:54:22,26.38,68.774,20.21,,
2229,06/15/2023 00:04:22,26.40,68.652,20.20,,
2230,06/15/2023 00:14:22,26.40,68.530,20.17,,
2231,06/15/2023 00:24:22,26.43,68.433,20.17,,
2232,06/15/2023 00:34:22,26.45,68.311,20.16,,
2233,06/15/2023 00:44:22,26.48,68.213,20.17,,
2234,06/15/2023 00:54:22,26.50,68.091,20.16,,
2235,06/15/2023 01:04:22,26.50,67.969,20.13,,
2236,06/15/2023 01:14:22,26.55,67.871,20.15,,
2237,06/15/2023 01:24:22,26.57,67.773,20.15,,
2238,06/15/2023 01:34:22,26.57,67.651,20.12,,
2239,06/15/2023 01:44:22,26.60,67.554,20.13,,
2240,06/15/2023 01:54:22,26.62,67.432,20.12,,
2241,06/15/2023 02:04:22,26.65,67.334,20.12,,
2242,06/15/2023 02:14:22,26.67,67.212,20.11,,
2243,06/15/2023 02:24:22,26.70,67.090,20.11,,
2244,06/15/2023 02:34:22,26.72,66.992,20.10,,
2245,06/15/2023 02:44:22,26.72,66.895,20.08,,
2246,06/15/2023 02:54:22,26.74,66.772,20.07,,
2247,06/15/2023 03:04:22,26.77,66.626,20.06,,
2248,06/15/2023 03:14:22,26.77,66.553,20.05,,
2249,06/15/2023 03:24:22,26.79,66.479,20.05,,
2250,06/15/2023 03:34:22,26.82,66.382,20.05,,
2251,06/15/2023 03:44:22,26.84,66.284,20.05,,
2252,06/15/2023 03:54:22,26.84,66.162,20.02,,
2253,06/15/2023 04:04:22,26.87,66.064,20.02,,
2254,06/15/2023 04:14:22,26.89,65.991,20.02,,
2255,06/15/2023 04:24:22,26.89,65.894,20.00,,
2256,06/15/2023 04:34:22,26.92,65.796,20.00,,
2257,06/15/2023 04:44:22,26.94,65.771,20.02,,
2258,06/15/2023 04:54:22,26.94,65.625,19.98,,
2259,06/15/2023 05:04:22,26.96,65.527,19.97,,
2260,06/15/2023 05:14:22,26.99,65.479,19.99,,
2261,06/15/2023 05:24:22,26.99,65.381,19.97,,
2262,06/15/2023 05:34:22,27.01,65.283,19.96,,
2263,06/15/2023 05:44:22,27.04,65.210,19.97,,
2264,06/15/2023 05:54:22,27.04,65.112,19.95,,
2265,06/15/2023 06:04:22,27.09,63.232,19.52,,
2266,06/15/2023 06:14:22,27.16,61.328,19.10,,
2267,06/15/2023 06:24:22,27.19,64.575,19.96,,
2268,06/15/2023 06:34:22,27.16,59.668,18.66,,
2269,06/15/2023 06:44:22,27.26,61.914,19.34,,
2270,06/15/2023 06:54:22,26.65,50.366,15.50,,
2271,06/15/2023 07:04:22,25.60,65.210,18.61,,
2272,06/15/2023 07:14:22,26.08,62.964,18.50,,
2273,06/15/2023 07:24:22,26.28,63.745,18.89,,
2274,06/15/2023 07:34:22,26.45,64.258,19.18,,
2275,06/15/2023 07:44:22,26.62,64.746,19.46,,
2276,06/15/2023 07:54:22,26.77,65.088,19.69,,
2277,06/15/2023 08:04:22,26.92,65.381,19.90,,
2278,06/15/2023 08:14:22,27.01,65.625,20.05,,
2279,06/15/2023 08:24:22,27.14,65.698,20.19,,
2280,06/15/2023 08:34:22,27.26,65.576,20.27,,
2281,06/15/2023 08:44:22,25.94,57.227,16.85,,
2282,06/15/2023 08:54:22,25.99,71.118,20.38,,
2283,06/15/2023 09:04:22,26.23,69.995,20.35,,
2284,06/15/2023 09:14:22,26.43,69.189,20.35,,
2285,06/15/2023 09:24:22,26.60,68.555,20.36,,
2286,06/15/2023 09:34:22,26.77,68.018,20.40,,
2287,06/15/2023 09:44:22,26.89,67.554,20.40,,
2288,06/15/2023 09:54:22,27.04,67.139,20.44,,
2289,06/15/2023 10:04:22,27.16,66.772,20.47,,
2290,06/15/2023 10:14:22,27.26,66.406,20.48,,
2291,06/15/2023 10:24:22,25.57,68.042,19.26,,
2292,06/15/2023 10:34:22,26.08,71.191,20.48,,
2293,06/15/2023 10:44:22,26.28,70.239,20.45,,
2294,06/15/2023 10:54:22,26.48,69.409,20.45,,
2295,06/15/2023 11:04:22,26.65,68.726,20.45,,
2296,06/15/2023 11:14:22,26.79,68.140,20.45,,
2297,06/15/2023 11:24:22,26.92,65.601,19.95,,
2298,06/15/2023 11:34:22,27.01,65.259,19.96,,
2299,06/15/2023 11:44:22,27.14,65.088,20.04,,
2300,06/15/2023 11:54:22,27.23,64.868,20.07,,
2301,06/15/2023 12:04:22,25.74,61.255,17.74,,
2302,06/15/2023 12:14:22,25.99,70.020,20.12,,
2303,06/15/2023 12:24:22,26.26,68.921,20.13,,
2304,06/15/2023 12:34:22,26.43,68.115,20.10,,
2305,06/15/2023 12:44:22,26.62,67.432,20.12,,
2306,06/15/2023 12:54:22,26.77,66.870,20.12,,
2307,06/15/2023 13:04:22,26.92,66.406,20.15,,
2308,06/15/2023 13:14:22,27.04,65.967,20.16,,
2309,06/15/2023 13:24:22,27.16,65.625,20.19,,
2310,06/15/2023 13:34:22,27.26,65.308,20.21,,
2311,06/15/2023 13:44:22,25.57,67.163,19.05,,
2312,06/15/2023 13:54:22,26.04,69.946,20.15,,
2313,06/15/2023 14:04:22,26.28,68.921,20.14,,
2314,06/15/2023 14:14:22,26.48,68.091,20.14,,
2315,06/15/2023 14:24:22,26.65,67.407,20.14,,
2316,06/15/2023 14:34:22,26.79,66.846,20.14,,
2317,06/15/2023 14:44:22,26.94,66.309,20.15,,
2318,06/15/2023 14:54:22,27.06,65.894,20.16,,
2319,06/15/2023 15:04:22,27.19,65.527,20.19,,
2320,06/15/2023 15:14:22,26.87,56.006,17.38,,
2321,06/15/2023 15:24:22,25.60,70.923,19.96,,
2322,06/15/2023 15:34:22,26.13,69.556,20.15,,
2323,06/15/2023 15:44:22,26.35,68.628,20.14,,
2324,06/15/2023 15:54:22,26.52,67.871,20.13,,
2325,06/15/2023 16:04:22,26.70,67.188,20.13,,
2326,06/15/2023 16:14:22,26.84,66.626,20.13,,
2327,06/15/2023 16:24:22,26.99,66.064,20.14,,
2328,06/15/2023 16:34:22,27.11,65.674,20.15,,
2329,06/15/2023 16:44:22,27.23,65.308,20.18,,
2330,06/15/2023 16:54:22,25.60,65.088,18.58,,
2331,06/15/2023 17:04:22,26.01,70.166,20.18,,
2332,06/15/2023 17:14:22,26.23,69.043,20.13,,
2333,06/15/2023 17:24:22,26.45,68.262,20.15,,
2334,06/15/2023 17:34:22,26.62,67.554,20.14,,
2335,06/15/2023 17:44:22,26.79,66.919,20.15,,
2336,06/15/2023 17:54:22,26.94,66.357,20.16,,
2337,06/15/2023 18:04:22,27.06,65.845,20.15,,
2338,06/15/2023 18:14:22,27.19,65.454,20.18,,
2339,06/15/2023 18:24:22,26.55,52.734,16.13,,
2340,06/15/2023 18:34:22,25.67,70.996,20.04,,
2341,06/15/2023 18:44:22,26.18,69.263,20.13,,
2342,06/15/2023 18:54:22,26.38,68.311,20.10,,
2343,06/15/2023 19:04:22,26.60,67.505,20.11,,
2344,06/15/2023 19:14:22,26.74,66.870,20.09,,
2345,06/15/2023 19:24:22,26.92,66.284,20.12,,
2346,06/15/2023 19:34:22,27.04,65.845,20.13,,
2347,06/15/2023 19:44:22,27.16,65.454,20.15,,
2348,06/15/2023 19:54:22,27.28,64.526,20.03,,
2349,06/15/2023 20:04:22,25.45,69.263,19.43,,
2350,06/15/2023 20:14:22,25.94,69.995,20.07,,
2351,06/15/2023 20:24:22,26.13,69.360,20.10,,
2352,06/15/2023 20:34:22,26.35,68.213,20.04,,
2353,06/15/2023 20:44:22,26.40,67.871,20.01,,
2354,06/15/2023 20:54:22,26.43,67.603,19.98,,
2355,06/15/2023 21:04:22,26.43,67.432,19.93,,
2356,06/15/2023 21:14:22,26.45,67.236,19.91,,
2357,06/15/2023 21:24:22,26.45,67.114,19.88,,
2358,06/15/2023 21:34:22,26.48,66.968,19.87,,
2359,06/15/2023 21:44:22,26.48,66.846,19.84,,
2360,06/15/2023 21:54:22,26.48,66.699,19.81,,
2361,06/15/2023 22:04:22,26.48,66.650,19.79,,
2362,06/15/2023 22:14:22,26.50,66.504,19.78,,
2363,06/15/2023 22:24:22,26.50,66.455,19.77,,
2364,06/15/2023 22:34:22,26.50,66.357,19.74,,
2365,06/15/2023 22:44:22,26.50,66.284,19.72,,
2366,06/15/2023 22:54:22,26.52,66.187,19.72,,
2367,06/15/2023 23:04:22,26.52,66.113,19.70,,
2368,06/15/2023 23:14:22,26.52,66.040,19.68,,
2369,06/15/2023 23:24:22,26.52,65.942,19.66,,
2370,06/15/2023 23:34:22,26.52,65.869,19.64,,
2371,06/15/2023 23:44:22,26.55,65.796,19.65,,
2372,06/15/2023 23:54:22,26.55,65.747,19.64,,
2373,06/16/2023 00:04:22,26.55,65.674,19.62,,
2374,06/16/2023 00:14:22,26.55,65.601,19.60,,
2375,06/16/2023 00:24:22,26.55,65.527,19.59,,
2376,06/16/2023 00:34:22,26.55,65.503,19.58,,
2377,06/16/2023 00:44:22,26.55,65.430,19.56,,
2378,06/16/2023 00:54:22,26.55,65.356,19.54,,
2379,06/16/2023 01:04:22,26.55,65.259,19.52,,
2380,06/16/2023 01:14:22,26.55,65.259,19.52,,
2381,06/16/2023 01:24:22,26.55,65.137,19.49,,
2382,06/16/2023 01:34:22,26.55,65.063,19.47,,
2383,06/16/2023 01:44:22,26.55,64.966,19.45,,
2384,06/16/2023 01:54:22,26.55,64.868,19.42,,
2385,06/16/2023 02:04:22,26.55,64.795,19.40,,
2386,06/16/2023 02:14:22,26.52,64.722,19.36,,
2387,06/16/2023 02:24:22,26.52,64.648,19.34,,
2388,06/16/2023 02:34:22,26.52,64.551,19.32,,
2389,06/16/2023 02:44:22,26.52,64.478,19.30,,
2390,06/16/2023 02:54:22,26.52,64.429,19.28,,
