#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
3366,08/11/2023 15:04:47,26.38,60.376,18.11
3367,08/11/2023 15:14:47,26.60,61.963,18.73
3368,08/11/2023 15:24:47,26.84,61.938,18.95
3369,08/11/2023 15:34:47,27.09,61.841,19.16
3370,08/11/2023 15:44:47,27.31,61.768,19.35
3371,08/11/2023 15:54:47,27.53,61.719,19.55
3372,08/11/2023 16:04:47,26.43,61.011,18.33
3373,08/11/2023 16:14:47,26.62,65.283,19.59
3374,08/11/2023 16:24:47,26.87,65.137,19.79
3375,08/11/2023 16:34:47,27.09,64.893,19.94
3376,08/11/2023 16:44:47,27.33,64.624,20.10
3377,08/11/2023 16:54:47,27.55,64.282,20.22
3378,08/11/2023 17:04:47,26.38,65.991,19.54
3379,08/11/2023 17:14:47,26.62,67.188,20.06
3380,08/11/2023 17:24:47,26.87,66.357,20.09
3381,08/11/2023 17:34:47,27.14,65.479,20.13
3382,08/11/2023 17:44:47,27.38,64.575,20.14
3383,08/11/2023 17:54:47,26.89,55.859,17.35
3384,08/11/2023 18:04:47,26.45,66.431,19.71
3385,08/11/2023 18:14:47,26.72,65.601,19.77
3386,08/11/2023 18:24:47,26.96,64.355,19.68
3387,08/11/2023 18:34:47,27.23,63.208,19.65
3388,08/11/2023 18:44:47,27.48,62.134,19.61
3389,08/11/2023 18:54:47,26.30,63.672,18.89
3390,08/11/2023 19:04:47,26.57,63.965,19.22
3391,08/11/2023 19:14:47,26.84,62.891,19.20
3392,08/11/2023 19:24:47,27.11,61.768,19.16
3393,08/11/2023 19:34:47,27.36,60.669,19.11
3394,08/11/2023 19:44:47,26.43,50.537,15.35
3395,08/11/2023 19:54:47,26.40,62.598,18.71
3396,08/11/2023 20:04:47,26.60,61.841,18.70
3397,08/11/2023 20:14:47,26.65,61.328,18.62
3398,08/11/2023 20:24:47,26.67,60.962,18.54
3399,08/11/2023 20:34:47,26.70,60.571,18.46
3400,08/11/2023 20:44:47,26.70,60.205,18.37
3401,08/11/2023 20:54:47,26.72,59.863,18.30
3402,08/11/2023 21:04:47,26.74,59.570,18.24
3403,08/11/2023 21:14:47,26.74,59.302,18.16
3404,08/11/2023 21:24:47,26.74,59.009,18.09
3405,08/11/2023 21:34:47,26.77,58.740,18.04
3406,08/11/2023 21:44:47,26.77,58.447,17.96
3407,08/11/2023 21:54:47,26.79,58.203,17.91
3408,08/11/2023 22:04:47,26.79,57.959,17.85
3409,08/11/2023 22:14:47,26.79,57.666,17.77
3410,08/11/2023 22:24:47,26.82,57.422,17.73
3411,08/11/2023 22:34:47,26.82,57.227,17.67
3412,08/11/2023 22:44:47,26.82,56.982,17.60
3413,08/11/2023 22:54:47,26.82,56.738,17.54
3414,08/11/2023 23:04:47,26.82,56.543,17.48
3415,08/11/2023 23:14:47,26.82,56.348,17.43
3416,08/11/2023 23:24:47,26.84,56.152,17.39
3417,08/11/2023 23:34:47,26.84,55.957,17.33
3418,08/11/2023 23:44:47,26.84,55.762,17.28
3419,08/11/2023 23:54:47,26.84,55.591,17.23
3420,08/12/2023 00:04:47,26.84,55.396,17.17
3421,08/12/2023 00:14:47,26.87,55.225,17.15
3422,08/12/2023 00:24:47,26.84,55.054,17.08
3423,08/12/2023 00:34:47,26.87,54.883,17.06
3424,08/12/2023 00:44:47,26.87,54.688,17.00
3425,08/12/2023 00:54:47,26.87,54.517,16.95
3426,08/12/2023 01:04:47,26.87,54.346,16.90
3427,08/12/2023 01:14:47,26.87,54.199,16.86
3428,08/12/2023 01:24:47,26.87,54.028,16.81
3429,08/12/2023 01:34:47,26.84,55.151,17.11
3430,08/12/2023 01:44:47,26.84,55.713,17.27
3431,08/12/2023 01:54:47,26.82,55.981,17.32
3432,08/12/2023 02:04:47,26.82,56.177,17.38
3433,08/12/2023 02:14:47,26.82,56.348,17.43
3434,08/12/2023 02:24:47,26.79,56.543,17.45
3435,08/12/2023 02:34:47,26.79,56.714,17.50
3436,08/12/2023 02:44:47,26.79,56.836,17.54
3437,08/12/2023 02:54:47,26.77,57.007,17.56
3438,08/12/2023 03:04:47,26.79,57.129,17.62
3439,08/12/2023 03:14:47,26.77,57.080,17.58
3440,08/12/2023 03:24:47,26.77,56.860,17.52
3441,08/12/2023 03:34:47,26.77,56.592,17.45
3442,08/12/2023 03:44:47,26.77,56.372,17.39
3443,08/12/2023 03:54:47,26.79,56.128,17.34
3444,08/12/2023 04:04:47,26.77,55.908,17.26
3445,08/12/2023 04:14:47,26.79,55.640,17.20
3446,08/12/2023 04:24:47,26.77,55.396,17.11
3447,08/12/2023 04:34:47,26.77,55.200,17.05
3448,08/12/2023 04:44:47,26.77,55.005,17.00
3449,08/12/2023 04:54:47,26.77,54.834,16.95
3450,08/12/2023 05:04:47,26.77,54.639,16.89
3451,08/12/2023 05:14:47,26.77,54.492,16.85
3452,08/12/2023 05:24:47,26.74,55.713,17.17
3453,08/12/2023 05:34:47,26.72,56.128,17.27
3454,08/12/2023 05:44:47,26.72,56.372,17.34
3455,08/12/2023 05:54:47,26.72,56.543,17.39
3456,08/12/2023 06:04:47,26.79,56.665,17.49
3457,08/12/2023 06:14:47,27.01,56.323,17.60
3458,08/12/2023 06:24:47,27.23,55.908,17.68
3459,08/12/2023 06:34:47,27.46,55.493,17.78
3460,08/12/2023 06:44:47,26.28,51.538,15.52
3461,08/12/2023 06:54:47,26.45,59.546,17.96
3462,08/12/2023 07:04:47,26.70,59.253,18.11
3463,08/12/2023 07:14:47,26.94,58.691,18.19
3464,08/12/2023 07:24:47,27.19,58.130,18.27
3465,08/12/2023 07:34:47,27.43,57.642,18.36
3466,08/12/2023 07:44:47,26.35,49.707,15.02
3467,08/12/2023 07:54:47,26.43,60.400,18.17
3468,08/12/2023 08:04:47,26.67,60.010,18.29
3469,08/12/2023 08:14:47,26.92,59.399,18.36
3470,08/12/2023 08:24:47,27.16,58.887,18.45
3471,08/12/2023 08:34:47,27.38,58.228,18.47
3472,08/12/2023 08:44:47,26.79,50.952,15.81
3473,08/12/2023 08:54:47,26.38,60.327,18.10
3474,08/12/2023 09:04:47,26.65,59.595,18.16
3475,08/12/2023 09:14:47,26.89,58.691,18.14
3476,08/12/2023 09:24:47,27.14,57.764,18.12
3477,08/12/2023 09:34:47,27.38,56.909,18.11
3478,08/12/2023 09:44:47,26.35,49.146,14.85
3479,08/12/2023 09:54:47,26.40,59.058,17.78
3480,08/12/2023 10:04:47,26.65,58.350,17.82
3481,08/12/2023 10:14:47,26.92,57.471,17.83
3482,08/12/2023 10:24:47,27.16,56.616,17.82
3483,08/12/2023 10:34:47,27.41,55.859,17.84
3484,08/12/2023 10:44:47,26.23,53.687,16.12
3485,08/12/2023 10:54:47,26.40,60.034,18.04
3486,08/12/2023 11:04:47,26.65,59.692,18.18
3487,08/12/2023 11:14:47,26.92,59.155,18.29
3488,08/12/2023 11:24:47,27.16,58.594,18.37
3489,08/12/2023 11:34:47,27.38,58.081,18.43
3490,08/12/2023 11:44:47,26.87,52.075,16.23
3491,08/12/2023 11:54:47,26.45,60.669,18.26
3492,08/12/2023 12:04:47,26.70,60.327,18.40
3493,08/12/2023 12:14:47,26.94,59.717,18.46
3494,08/12/2023 12:24:47,27.19,59.058,18.52
3495,08/12/2023 12:34:47,27.43,58.228,18.52
3496,08/12/2023 12:44:47,26.30,56.372,16.95
3497,08/12/2023 12:54:47,26.50,60.156,18.17
3498,08/12/2023 13:04:47,26.77,59.277,18.19
3499,08/12/2023 13:14:47,27.01,58.301,18.15
3500,08/12/2023 13:24:47,27.26,57.324,18.11
3501,08/12/2023 13:34:47,27.51,56.445,18.10
3502,08/12/2023 13:44:47,26.40,58.691,17.68
3503,08/12/2023 13:54:47,26.65,58.203,17.78
3504,08/12/2023 14:04:47,26.92,57.275,17.78
3505,08/12/2023 14:14:47,27.16,56.348,17.74
3506,08/12/2023 14:24:47,27.41,55.518,17.74
3507,08/12/2023 14:34:47,26.35,53.198,16.08
3508,08/12/2023 14:44:47,26.60,57.104,17.43
3509,08/12/2023 14:54:47,26.84,56.348,17.44
3510,08/12/2023 15:04:47,27.11,55.396,17.43
3511,08/12/2023 15:14:47,27.31,57.031,18.07
3512,08/12/2023 15:24:47,27.48,59.253,18.84
3513,08/12/2023 15:34:47,27.36,56.934,18.09
3514,08/12/2023 15:44:47,26.55,63.647,19.12
3515,08/12/2023 15:54:47,26.77,64.111,19.44
3516,08/12/2023 16:04:47,27.01,64.160,19.68
3517,08/12/2023 16:14:47,27.23,64.209,19.90
3518,08/12/2023 16:24:47,27.48,64.258,20.15
3519,08/12/2023 16:34:47,26.84,56.421,17.47
3520,08/12/2023 16:44:47,26.57,68.018,20.21
3521,08/12/2023 16:54:47,26.82,68.091,20.46
3522,08/12/2023 17:04:47,27.04,67.920,20.63
3523,08/12/2023 17:14:47,27.28,67.749,20.82
3524,08/12/2023 17:24:47,27.51,67.578,21.00
3525,08/12/2023 17:34:47,26.52,60.767,18.35
3526,08/12/2023 17:44:47,26.60,71.289,21.00
3527,08/12/2023 17:54:47,26.82,71.167,21.18
3528,08/12/2023 18:04:47,27.06,70.825,21.33
3529,08/12/2023 18:14:47,27.31,70.508,21.50
3530,08/12/2023 18:24:47,27.53,70.215,21.64
3531,08/12/2023 18:34:47,26.45,67.139,19.88
3532,08/12/2023 18:44:47,26.60,73.877,21.58
3533,08/12/2023 18:54:47,26.84,73.511,21.73
3534,08/12/2023 19:04:47,27.09,72.803,21.81
3535,08/12/2023 19:14:47,27.33,71.973,21.86
3536,08/12/2023 19:24:47,27.55,70.972,21.84
3537,08/12/2023 19:34:47,26.40,72.144,21.00
3538,08/12/2023 19:44:47,26.62,73.218,21.46
3539,08/12/2023 19:54:47,26.89,71.899,21.42
3540,08/12/2023 20:04:47,27.09,70.630,21.32
3541,08/12/2023 20:14:47,27.14,69.873,21.19
3542,08/12/2023 20:24:47,27.14,69.336,21.06
3543,08/12/2023 20:34:47,27.14,68.823,20.94
3544,08/12/2023 20:44:47,27.14,68.311,20.82
3545,08/12/2023 20:54:47,27.14,67.822,20.70
3546,08/12/2023 21:04:47,27.14,67.358,20.59
3547,08/12/2023 21:14:47,27.16,66.895,20.50
3548,08/12/2023 21:24:47,27.16,66.431,20.39
3549,08/12/2023 21:34:47,27.16,66.016,20.29
3550,08/12/2023 21:44:47,27.16,65.625,20.19
3551,08/12/2023 21:54:47,27.16,65.234,20.09
3552,08/12/2023 22:04:47,27.19,64.868,20.03
3553,08/12/2023 22:14:47,27.19,64.502,19.94
3554,08/12/2023 22:24:47,27.19,64.160,19.85
3555,08/12/2023 22:34:47,27.19,63.794,19.76
3556,08/12/2023 22:44:47,27.19,63.452,19.67
3557,08/12/2023 22:54:47,27.19,63.135,19.59
3558,08/12/2023 23:04:47,27.19,62.769,19.50
3559,08/12/2023 23:14:47,27.19,62.476,19.42
3560,08/12/2023 23:24:47,27.19,62.134,19.33
3561,08/12/2023 23:34:47,27.19,61.792,19.25
3562,08/12/2023 23:44:47,27.19,61.523,19.18
3563,08/12/2023 23:54:47,27.19,61.255,19.11
3564,08/13/2023 00:04:47,27.19,60.962,19.03
3565,08/13/2023 00:14:47,27.19,60.669,18.95
3566,08/13/2023 00:24:47,27.19,60.376,18.87
3567,08/13/2023 00:34:47,27.19,60.107,18.80
3568,08/13/2023 00:44:47,27.19,59.863,18.74
3569,08/13/2023 00:54:47,27.19,59.595,18.66
3570,08/13/2023 01:04:47,27.19,59.351,18.60
3571,08/13/2023 01:14:47,27.19,59.106,18.53
3572,08/13/2023 01:24:47,27.19,58.887,18.47
3573,08/13/2023 01:34:47,27.19,58.667,18.41
3574,08/13/2023 01:44:47,27.16,58.398,18.31
3575,08/13/2023 01:54:47,27.16,58.203,18.26
3576,08/13/2023 02:04:47,27.16,57.983,18.20
3577,08/13/2023 02:14:47,27.16,57.788,18.14
3578,08/13/2023 02:24:47,27.16,57.617,18.10
3579,08/13/2023 02:34:47,27.16,57.373,18.03
3580,08/13/2023 02:44:47,27.16,57.227,17.99
3581,08/13/2023 02:54:47,27.16,57.031,17.93
3582,08/13/2023 03:04:47,27.14,56.860,17.87
3583,08/13/2023 03:14:47,27.14,56.689,17.82
3584,08/13/2023 03:24:47,27.14,56.494,17.77
3585,08/13/2023 03:34:47,27.14,56.323,17.72
3586,08/13/2023 03:44:47,27.14,56.152,17.67
3587,08/13/2023 03:54:47,27.14,56.006,17.63
3588,08/13/2023 04:04:47,27.11,55.835,17.55
3589,08/13/2023 04:14:47,27.11,55.664,17.50
3590,08/13/2023 04:24:47,27.11,55.542,17.47
3591,08/13/2023 04:34:47,27.11,55.347,17.41
3592,08/13/2023 04:44:47,27.11,55.200,17.37
3593,08/13/2023 04:54:47,27.11,55.029,17.32
3594,08/13/2023 05:04:47,27.09,55.713,17.50
3595,08/13/2023 05:14:47,27.06,56.348,17.65
3596,08/13/2023 05:24:47,27.06,56.567,17.71
3597,08/13/2023 05:34:47,27.04,56.714,17.73
3598,08/13/2023 05:44:47,27.04,56.860,17.78
3599,08/13/2023 05:54:47,27.04,57.031,17.82
3600,08/13/2023 06:04:47,27.09,57.080,17.88
3601,08/13/2023 06:14:47,27.31,56.665,17.97
3602,08/13/2023 06:24:47,27.55,56.177,18.06
3603,08/13/2023 06:34:47,26.30,58.789,17.61
3604,08/13/2023 06:44:47,26.57,58.813,17.87
3605,08/13/2023 06:54:47,26.84,58.008,17.91
3606,08/13/2023 07:04:47,27.09,57.080,17.88
3607,08/13/2023 07:14:47,27.33,56.201,17.86
3608,08/13/2023 07:24:47,26.84,50.122,15.60
3609,08/13/2023 07:34:47,26.35,59.717,17.91
3610,08/13/2023 07:44:47,26.60,59.448,18.07
3611,08/13/2023 07:54:47,26.84,58.911,18.15
3612,08/13/2023 08:04:47,27.09,58.350,18.23
3613,08/13/2023 08:14:47,27.33,57.788,18.30
3614,08/13/2023 08:24:47,27.55,57.275,18.37
3615,08/13/2023 08:34:47,26.33,60.254,18.03
3616,08/13/2023 08:44:47,26.57,60.107,18.22
3617,08/13/2023 08:54:47,26.82,59.497,18.29
3618,08/13/2023 09:04:47,27.09,58.789,18.35
3619,08/13/2023 09:14:47,27.33,57.983,18.36
3620,08/13/2023 09:24:47,27.04,52.808,16.60
3621,08/13/2023 09:34:47,26.38,59.912,17.99
3622,08/13/2023 09:44:47,26.62,59.204,18.03
3623,08/13/2023 09:54:47,26.89,58.325,18.04
3624,08/13/2023 10:04:47,27.16,57.373,18.03
3625,08/13/2023 10:14:47,27.41,56.543,18.03
3626,08/13/2023 10:24:47,26.28,52.930,15.94
3627,08/13/2023 10:34:47,26.48,58.521,17.71
3628,08/13/2023 10:44:47,26.72,57.788,17.73
3629,08/13/2023 10:54:47,26.99,56.909,17.74
3630,08/13/2023 11:04:47,27.23,56.079,17.73
3631,08/13/2023 11:14:47,27.46,56.274,18.00
3632,08/13/2023 11:24:47,26.28,56.396,16.94
3633,08/13/2023 11:34:47,26.52,59.424,17.99
3634,08/13/2023 11:44:47,26.77,58.960,18.10
3635,08/13/2023 11:54:47,27.01,58.398,18.17
3636,08/13/2023 12:04:47,27.26,57.788,18.24
3637,08/13/2023 12:14:47,27.51,57.300,18.34
3638,08/13/2023 12:24:47,26.33,59.595,17.86
3639,08/13/2023 12:34:47,26.57,59.961,18.18
3640,08/13/2023 12:44:47,26.84,59.399,18.28
3641,08/13/2023 12:54:47,27.09,58.691,18.33
3642,08/13/2023 13:04:47,27.33,57.886,18.33
3643,08/13/2023 13:14:47,27.11,53.125,16.76
3644,08/13/2023 13:24:47,26.45,59.668,17.99
3645,08/13/2023 13:34:47,26.72,58.984,18.06
3646,08/13/2023 13:44:47,26.96,58.081,18.04
3647,08/13/2023 13:54:47,27.23,57.202,18.05
3648,08/13/2023 14:04:47,27.48,56.372,18.05
3649,08/13/2023 14:14:47,26.38,58.569,17.63
3650,08/13/2023 14:24:47,26.65,58.276,17.80
3651,08/13/2023 14:34:47,26.89,57.373,17.78
3652,08/13/2023 14:44:47,27.16,56.519,17.79
3653,08/13/2023 14:54:47,27.43,55.664,17.80
3654,08/13/2023 15:04:47,26.82,51.514,16.01
3655,08/13/2023 15:14:47,26.57,59.155,17.97
3656,08/13/2023 15:24:47,26.82,58.740,18.09
3657,08/13/2023 15:34:47,27.09,58.130,18.17
3658,08/13/2023 15:44:47,27.33,57.544,18.24
3659,08/13/2023 15:54:47,27.55,57.031,18.30
3660,08/13/2023 16:04:47,26.48,59.692,18.02
3661,08/13/2023 16:14:47,26.72,59.375,18.17
3662,08/13/2023 16:24:47,26.99,58.618,18.21
3663,08/13/2023 16:34:47,27.26,57.690,18.21
3664,08/13/2023 16:44:47,27.51,56.787,18.19
3665,08/13/2023 16:54:47,26.40,59.033,17.77
3666,08/13/2023 17:04:47,26.70,58.545,17.92
3667,08/13/2023 17:14:47,26.94,57.642,17.90
3668,08/13/2023 17:24:47,27.21,56.763,17.91
3669,08/13/2023 17:34:47,27.46,55.908,17.90
3670,08/13/2023 17:44:47,26.38,58.643,17.65
3671,08/13/2023 17:54:47,26.65,59.497,18.13
3672,08/13/2023 18:04:47,26.89,58.984,18.22
3673,08/13/2023 18:14:47,27.16,58.398,18.31
3674,08/13/2023 18:24:47,27.41,57.837,18.39
3675,08/13/2023 18:34:47,26.48,50.146,15.28
3676,08/13/2023 18:44:47,26.55,60.205,18.23
3677,08/13/2023 18:54:47,26.79,59.692,18.32
3678,08/13/2023 19:04:47,27.06,59.106,18.41
3679,08/13/2023 19:14:47,27.33,58.398,18.47
3680,08/13/2023 19:24:47,27.48,57.031,18.23
3681,08/13/2023 19:34:47,26.43,60.254,18.13
3682,08/13/2023 19:44:47,26.70,59.644,18.22
3683,08/13/2023 19:54:47,26.96,58.667,18.20
3684,08/13/2023 20:04:47,27.16,57.813,18.15
3685,08/13/2023 20:14:47,27.19,57.422,18.07
3686,08/13/2023 20:24:47,27.19,57.227,18.02
3687,08/13/2023 20:34:47,27.19,57.031,17.96
3688,08/13/2023 20:44:47,27.19,56.836,17.91
3689,08/13/2023 20:54:47,27.19,56.665,17.86
3690,08/13/2023 21:04:47,27.19,56.519,17.82
3691,08/13/2023 21:14:47,27.19,56.323,17.76
3692,08/13/2023 21:24:47,27.21,56.152,17.73
3693,08/13/2023 21:34:47,27.21,55.957,17.68
3694,08/13/2023 21:44:47,27.21,55.786,17.63
3695,08/13/2023 21:54:47,27.21,55.615,17.58
3696,08/13/2023 22:04:47,27.21,55.420,17.53
3697,08/13/2023 22:14:47,27.21,55.298,17.49
3698,08/13/2023 22:24:47,27.21,55.127,17.44
3699,08/13/2023 22:34:47,27.21,54.932,17.39
3700,08/13/2023 22:44:47,27.23,54.834,17.38
3701,08/13/2023 22:54:47,27.19,56.323,17.76
3702,08/13/2023 23:04:47,27.19,56.616,17.85
3703,08/13/2023 23:14:47,27.16,56.812,17.87
3704,08/13/2023 23:24:47,27.16,56.934,17.91
3705,08/13/2023 23:34:47,27.16,57.056,17.94
3706,08/13/2023 23:44:47,27.16,57.178,17.98
3707,08/13/2023 23:54:47,27.16,57.275,18.00
3708,08/14/2023 00:04:47,27.14,57.373,18.01
3709,08/14/2023 00:14:47,27.14,57.471,18.04
3710,08/14/2023 00:24:47,27.14,57.471,18.04
3711,08/14/2023 00:34:47,27.14,57.324,18.00
3712,08/14/2023 00:44:47,27.14,57.153,17.95
3713,08/14/2023 00:54:47,27.14,56.958,17.90
3714,08/14/2023 01:04:47,27.14,56.689,17.82
3715,08/14/2023 01:14:47,27.14,56.494,17.77
3716,08/14/2023 01:24:47,27.14,56.299,17.71
3717,08/14/2023 01:34:47,27.14,56.104,17.66
3718,08/14/2023 01:44:47,27.14,55.908,17.60
3719,08/14/2023 01:54:47,27.14,55.737,17.55
3720,08/14/2023 02:04:47,27.14,55.566,17.50
3721,08/14/2023 02:14:47,27.14,55.396,17.45
3722,08/14/2023 02:24:47,27.14,55.249,17.41
3723,08/14/2023 02:34:47,27.14,55.078,17.36
3724,08/14/2023 02:44:47,27.11,55.957,17.59
3725,08/14/2023 02:54:47,27.09,56.519,17.73
3726,08/14/2023 03:04:47,27.09,56.714,17.78
3727,08/14/2023 03:14:47,27.06,56.909,17.81
3728,08/14/2023 03:24:47,27.06,57.031,17.84
3729,08/14/2023 03:34:47,27.06,57.178,17.88
3730,08/14/2023 03:44:47,27.04,57.300,17.90
3731,08/14/2023 03:54:47,27.04,57.422,17.93
3732,08/14/2023 04:04:47,27.04,57.544,17.97
3733,08/14/2023 04:14:47,27.01,57.617,17.96
3734,08/14/2023 04:24:47,27.01,57.617,17.96
3735,08/14/2023 04:34:47,27.01,57.446,17.91
3736,08/14/2023 04:44:47,27.01,57.251,17.86
3737,08/14/2023 04:54:47,27.01,57.031,17.79
3738,08/14/2023 05:04:47,27.01,56.787,17.73
3739,08/14/2023 05:14:47,27.01,56.616,17.68
3740,08/14/2023 05:24:47,27.01,56.421,17.62
3741,08/14/2023 05:34:47,27.01,56.226,17.57
3742,08/14/2023 05:44:47,27.01,56.055,17.52
3743,08/14/2023 05:54:47,27.01,55.908,17.48
3744,08/14/2023 06:04:47,27.09,55.664,17.48
3745,08/14/2023 06:14:47,27.26,56.226,17.80
3746,08/14/2023 06:24:47,27.51,56.177,18.02
3747,08/14/2023 06:34:47,26.21,57.056,17.06
3748,08/14/2023 06:44:47,26.45,59.082,17.83
3749,08/14/2023 06:54:47,26.72,58.789,18.01
3750,08/14/2023 07:04:47,26.96,58.472,18.15
3751,08/14/2023 07:14:47,27.21,58.276,18.33
3752,08/14/2023 07:24:47,27.43,58.057,18.47
3753,08/14/2023 07:34:47,26.62,50.122,15.40
3754,08/14/2023 07:44:47,26.43,61.450,18.44
3755,08/14/2023 07:54:47,26.65,61.377,18.63
3756,08/14/2023 08:04:47,26.89,60.913,18.73
3757,08/14/2023 08:14:47,27.14,60.205,18.78
3758,08/14/2023 08:24:47,27.38,59.399,18.79
3759,08/14/2023 08:34:47,27.55,55.664,17.91
3760,08/14/2023 08:44:47,26.33,60.010,17.97
3761,08/14/2023 08:54:47,26.57,59.961,18.18
3762,08/14/2023 09:04:47,26.82,59.448,18.28
3763,08/14/2023 09:14:47,27.06,58.862,18.35
3764,08/14/2023 09:24:47,27.31,58.301,18.43
3765,08/14/2023 09:34:47,27.53,57.837,18.50
3766,08/14/2023 09:44:47,26.35,60.474,18.11
3767,08/14/2023 09:54:47,26.62,60.474,18.36
3768,08/14/2023 10:04:47,26.87,59.863,18.44
3769,08/14/2023 10:14:47,27.11,59.155,18.47
3770,08/14/2023 10:24:47,27.36,58.301,18.47
3771,08/14/2023 10:34:47,26.79,51.855,16.09
3772,08/14/2023 10:44:47,26.48,60.010,18.11
3773,08/14/2023 10:54:47,26.72,59.253,18.13
3774,08/14/2023 11:04:47,26.96,58.276,18.09
3775,08/14/2023 11:14:47,27.21,57.324,18.06
3776,08/14/2023 11:24:47,27.48,56.470,18.08
3777,08/14/2023 11:34:47,26.38,58.203,17.53
3778,08/14/2023 11:44:47,26.62,58.130,17.73
3779,08/14/2023 11:54:47,26.87,57.300,17.74
3780,08/14/2023 12:04:47,27.14,56.372,17.73
3781,08/14/2023 12:14:47,27.38,55.615,17.74
3782,08/14/2023 12:24:47,27.58,56.421,18.15
3783,08/14/2023 12:34:47,26.50,59.082,17.88
3784,08/14/2023 12:44:47,26.74,58.911,18.06
3785,08/14/2023 12:54:47,26.99,58.398,18.15
3786,08/14/2023 13:04:47,27.23,57.813,18.22
3787,08/14/2023 13:14:47,27.48,57.324,18.32
3788,08/14/2023 13:24:47,26.45,57.764,17.47
3789,08/14/2023 13:34:47,26.70,59.570,18.20
3790,08/14/2023 13:44:47,26.94,59.009,18.27
3791,08/14/2023 13:54:47,27.19,58.179,18.28
3792,08/14/2023 14:04:47,27.43,57.275,18.25
3793,08/14/2023 14:14:47,26.40,57.422,17.33
3794,08/14/2023 14:24:47,26.70,58.740,17.97
3795,08/14/2023 14:34:47,26.96,57.886,17.98
3796,08/14/2023 14:44:47,27.21,56.958,17.96
3797,08/14/2023 14:54:47,27.48,56.055,17.96
3798,08/14/2023 15:04:47,26.48,57.715,17.49
3799,08/14/2023 15:14:47,26.74,57.520,17.68
3800,08/14/2023 15:24:47,27.01,56.641,17.69
3801,08/14/2023 15:34:47,27.28,55.762,17.69
3802,08/14/2023 15:44:47,27.48,56.201,18.00
3803,08/14/2023 15:54:47,26.48,57.959,17.56
3804,08/14/2023 16:04:47,26.77,58.398,17.95
3805,08/14/2023 16:14:47,27.01,57.837,18.02
3806,08/14/2023 16:24:47,27.26,57.227,18.08
3807,08/14/2023 16:34:47,27.53,56.592,18.16
3808,08/14/2023 16:44:47,26.50,58.813,17.81
3809,08/14/2023 16:54:47,26.77,58.594,18.00
3810,08/14/2023 17:04:47,27.04,57.739,18.02
3811,08/14/2023 17:14:47,27.31,56.836,18.02
3812,08/14/2023 17:24:47,27.53,55.859,17.95
3813,08/14/2023 17:34:47,26.55,58.032,17.64
3814,08/14/2023 17:44:47,26.82,57.349,17.71
3815,08/14/2023 17:54:47,27.09,56.421,17.70
3816,08/14/2023 18:04:47,27.36,55.566,17.71
3817,08/14/2023 18:14:47,27.55,56.421,18.13
3818,08/14/2023 18:24:47,26.52,58.984,17.87
3819,08/14/2023 18:34:47,26.79,58.691,18.05
3820,08/14/2023 18:44:47,27.06,58.105,18.14
3821,08/14/2023 18:54:47,27.31,57.471,18.20
3822,08/14/2023 19:04:47,27.55,56.909,18.26
3823,08/14/2023 19:14:47,26.48,59.521,17.98
3824,08/14/2023 19:24:47,26.72,59.277,18.14
3825,08/14/2023 19:34:47,26.99,58.643,18.22
3826,08/14/2023 19:44:47,27.26,57.959,18.29
3827,08/14/2023 19:54:47,27.51,57.056,18.27
3828,08/14/2023 20:04:47,26.30,59.473,17.80
3829,08/14/2023 20:14:47,26.33,59.619,17.86
3830,08/14/2023 20:24:47,26.38,59.302,17.83
3831,08/14/2023 20:34:47,26.40,58.911,17.74
3832,08/14/2023 20:44:47,26.45,58.545,17.69
3833,08/14/2023 20:54:47,26.50,58.203,17.64
3834,08/14/2023 21:04:47,26.52,57.886,17.57
3835,08/14/2023 21:14:47,26.55,57.593,17.52
3836,08/14/2023 21:24:47,26.57,57.324,17.47
3837,08/14/2023 21:34:47,26.60,57.104,17.43
3838,08/14/2023 21:44:47,26.62,56.885,17.39
3839,08/14/2023 21:54:47,26.62,56.665,17.33
3840,08/14/2023 22:04:47,26.65,56.494,17.31
3841,08/14/2023 22:14:47,26.67,56.299,17.27
3842,08/14/2023 22:24:47,26.67,56.104,17.22
3843,08/14/2023 22:34:47,26.70,55.957,17.20
3844,08/14/2023 22:44:47,26.72,55.786,17.17
3845,08/14/2023 22:54:47,26.72,55.591,17.12
3846,08/14/2023 23:04:47,26.74,55.444,17.10
3847,08/14/2023 23:14:47,26.74,55.273,17.05
3848,08/14/2023 23:24:47,26.77,55.151,17.04
3849,08/14/2023 23:34:47,26.77,55.005,17.00
3850,08/14/2023 23:44:47,26.77,54.858,16.96
3851,08/14/2023 23:54:47,26.74,56.055,17.27
3852,08/15/2023 00:04:47,26.77,56.592,17.45
3853,08/15/2023 00:14:47,26.77,56.787,17.50
3854,08/15/2023 00:24:47,26.77,56.958,17.55
3855,08/15/2023 00:34:47,26.77,57.129,17.60
3856,08/15/2023 00:44:47,26.77,57.251,17.63
3857,08/15/2023 00:54:47,26.77,57.373,17.67
3858,08/15/2023 01:04:47,26.77,57.544,17.71
3859,08/15/2023 01:14:47,26.77,57.642,17.74
3860,08/15/2023 01:24:47,26.77,57.715,17.76
3861,08/15/2023 01:34:47,26.77,57.568,17.72
3862,08/15/2023 01:44:47,26.79,57.373,17.68
3863,08/15/2023 01:54:47,26.79,57.178,17.63
